Page,Product Name,Current Price,Original Price,Discount,Rating Score,Ratings Count,Reviews Count,Highlights
1,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Was...","₹10,490","₹12,800",18% off,4.4,41641,2713,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor
1,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹17,490","₹23,250",24% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor
1,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹19,490","₹27,000",27% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
1,"Samsung 10 kg 5 Star, AI Wash, Ecobubble, AI Energy Mode, AI VRT+, Soft Closing Door, Wi-Fi, Digital I...","₹25,990","₹33,990",23% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 Years comprehensive warranty on product, 20 Years warranty on Digital Inverter Motor."
1,"Whirlpool 7.5 kg 5 Star with Memory Retention, End of Cycle Buzzer and Collar Scrubber Semi Automatic ...","₹10,290","₹14,100",27% off,4.4,41641,2713,1400 rpm Max Speed | 5 Star Rating | 4 yr comprehensive warranty+ 5 yr wash motor & prime mover+ 4 yr spin motor warranty
1,"LG 8.5 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Collar Scrubber Semi Automatic T...","₹13,990","₹19,990",30% off,4.5,13940,914,1300 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor T&C
1,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹33,990","₹45,990",26% off,4.3,28925,2208,"1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
1,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹36,490","₹48,990",25% off,4.3,28925,2208,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
1,Thomson 7 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Blue,"₹7,490","₹10,499",28% off,4.1,29103,2452,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
1,"Voltas Beko 6.5 kg Semi Automatic Top Load Washing Machine Maroon, White","₹7,990","₹12,500",36% off,4.3,22167,1453,1350 rpm Max Speed | 5 Star Rating | 1 Year Warranty on Product and 5 Years Warranty on Motor
1,Whirlpool 10 kg Bloomwash Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹24,990","₹31,200",19% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor & Prime Mover
1,"Samsung 9 kg 5 Star, AI Ecobubble, Super Speed, Wi-Fi, Hygiene Steam, Digital Inverter Motor Fully Aut...","₹37,990","₹50,990",25% off,4.3,25134,1735,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Comprehensive Warranty on Product, 20 Years warranty on Digital Inverter Motor."
1,Voltas Beko by A Tata Product 12 kg A Tata Product Anti-allergen Hygiene Boost Washing Machine with Fa...,"₹13,200","₹20,990",37% off,4.3,22167,1453,"1350 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Spin Motor Warranty and 10 Years Wash Motor Warranty"
1,"LG 7 kg 5 Star with Wind Jet Dry, Collar Scrubber and Rust Free Plastic Base Semi Automatic Top Load W...","₹10,990","₹16,390",32% off,4.5,52377,3165,1350 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on product and 5 Years on Wash Motor from LG
2,"IFB 7 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Powered by AI with Wifi Fully ...","₹28,490","₹37,160",23% off,4.3,28925,2208,"1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
2,BOSCH 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Black,"₹34,490","₹59,990",42% off,4.3,12868,942,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Year Warranty on Motor
2,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor
2,"Samsung 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹23,490","₹30,500",22% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
2,"MarQ by Flipkart 6 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Maro...","₹6,990","₹11,990",41% off,4.3,30300,2659,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 04 Years Special Warranty on Wash Motor
2,"Samsung 7.5 Kg Semi Automatic Top Load Washing Machine Grey, Red","₹11,290","₹15,800",28% off,4.4,37700,2362,"1300 rpm Max Speed | 5 Star Rating | 2 years comprehensive on product,5 Year Warranty on Wash Motor(T&C Apply)"
2,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
2,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Was...","₹10,490","₹12,800",18% off,4.4,41641,2713,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor
2,"Samsung 7 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹17,490","₹22,500",22% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
2,"Haier 7 kg Balance Clean Pulsator, Custom Wash Cycles with 15 Mins Quick Wash, Magic Filter Fully Auto...","₹13,690","₹20,990",34% off,4.3,71997,8065,800 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor from Haier
2,"realme TechLife 8.5 kg 5 Star rating Semi Automatic Top Load Washing Machine Grey, Black","₹10,190","₹18,990",46% off,4.2,94783,8182,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
2,"Samsung 9 kg 5 Star, AI Control, AI Ecobubble, Super Speed, Wi-Fi, Hygiene Steam, Digital Inverter Mot...","₹39,490","₹57,990",31% off,4.3,25134,1735,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Comprehensive Warranty on Product and 20 Years Warranty on Motor
2,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹19,490","₹27,000",27% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
2,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹17,490","₹23,250",24% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor
2,"MarQ by Flipkart by Flipkart 8 kg Washer only Maroon, White","₹4,799","₹12,000",60% off,4.2,1423,116,1350 RPM Max Speed | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
2,realme TechLife 10 kg Semi Automatic Top Load Washing Machine Grey,"₹10,390","₹19,990",48% off,4.2,94783,8182,1300 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
2,"Samsung 10 kg 5 Star, AI Wash, Ecobubble, AI Energy Mode, AI VRT+, Soft Closing Door, Wi-Fi, Digital I...","₹25,990","₹33,990",23% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 Years comprehensive warranty on product, 20 Years warranty on Digital Inverter Motor."
2,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹33,990","₹45,990",26% off,4.3,28925,2208,"1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
2,"LG 8 kg 5 Star, Smart Inverter Technology, TurboDrum, Smart Diagnosis with Soft Closing Door Fully Aut...","₹19,990","₹28,990",31% off,4.4,85004,5943,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
2,Whirlpool 6 kg Magic Clean 5 Star and Digital Display Fully Automatic Top Load Washing Machine Grey,"₹12,990","₹18,200",28% off,4.2,25292,1702,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor
2,"Samsung 6.5 kg 5 star, Air Turbo Drying Semi Automatic Top Load Washing Machine Blue, Grey","₹9,290","₹13,100",29% off,4.4,37700,2362,"1350 rpm Max Speed | 5 Star Rating | 2 years comprehensive on product,5 Year Warranty on Wash Motor(T&C Apply)"
2,Thomson 10 kg 5 Star Aqua Magic Double Waterfall Semi Automatic Top Load Washing Machine Black,"₹9,999","₹14,999",33% off,4.1,29103,2452,1400 RPM Max Speed | 2 Years Warranty on Product and 5 Years Warranty on Motor
2,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹36,490","₹48,990",25% off,4.3,28925,2208,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
2,Whirlpool 10 kg Bloomwash Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹24,990","₹31,200",19% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor & Prime Mover
3,"Haier 8 kg AI with Inverter Motor, IPuristeam and Refresh Function, Anti Bacterial Technology, Super D...","₹27,990","₹53,500",47% off,4.3,2844,298,1200 rpm Max Speed | 5 Star Rating | 5 Years Comprehensive Warranty on Product and 12 Years Warranty on Motor from Haier
3,Thomson 10 kg 5 Star Aqua Magic Grande Series with Floral Toughened Glass with Soft Closure and Double...,"₹10,490","₹14,999",30% off,4.1,29103,2452,1400 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
3,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
3,Voltas Beko by A Tata Product 14 kg Semi Automatic Top Load Washing Machine Blue,"₹15,900","₹24,590",35% off,4.3,22167,1453,"1350 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Spin Motor and 10 Years Warranty on Wash Motor"
3,"Voltas Beko by A Tata Product 7 kg Semi Automatic Top Load Washing Machine Maroon, White","₹9,190","₹14,490",36% off,4.3,22167,1453,1350 rpm Max Speed | 5 Star Rating | 1 Year Warranty on Product and 5 Years Warranty on Motor
3,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, with AI Fully Automatic Front ...","₹35,250","₹49,090",28% off,4.3,28925,2208,"1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
3,Whirlpool 11 kg 5 Star With Faster Drying Semi Automatic Top Load Washing Machine Grey,"₹14,720","₹21,900",32% off,4.4,1394,98,"1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 10 Years Warranty on Wash Motor and 5 Years Warranty on Spin Motor"
3,Whirlpool 6.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹15,190","₹21,150",28% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor
3,"BOSCH 7 kg Fully Automatic Front Load Washing Machine Black, Grey","₹27,990","₹50,990",45% off,4.3,12868,942,1200 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 12 Years Warranty on Wash Motor
3,"Samsung 9.5 kg 5 star,Air Turbo Drying Semi Automatic Top Load Washing Machine Black, Grey","₹14,990","₹20,400",26% off,4.4,37700,2362,"1300 rpm Max Speed | 5 Star Rating | 2 years comprehensive on product,5 Year Warranty on Wash Motor(T&C Apply)"
3,"ONIDA 7 kg 5 Star With Five-Fin Storm Pulsator Semi Automatic Top Load Washing Machine Black, Grey","₹7,450","₹12,490",40% off,4.1,1389,72,1300 rpm Max Speed | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Wash Motor from Onida
3,"Thomson 7 kg Washer only Red, White","₹4,790","₹7,999",40% off,4,2656,278,780 rpm Max Speed | 1 Year Comprehensive Warranty on Product and Wash Motor.
3,ONIDA 7 kg 5 Star 10 Wash Programs Crystal Drum Fully Automatic Top Load Washing Machine Grey,"₹11,990","₹21,990",45% off,4.2,56060,6149,"750 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Motor"
3,"Godrej 7 kg Tri- Roto Pulsator, Spin Shower, Drying at 1400 RPM Speed, Semi Automatic Top Load Washing...","₹9,590","₹13,900",31% off,4.3,5424,318,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
3,"Haier 8 kg With Ultra Fresh Air Technology, Oceanus Wave Steel Drum, Balance Clean Pulsator, Custom Wa...","₹16,490","₹27,000",38% off,4.3,71997,8065,"780 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 10 Years Warranty on Wash Motor Only"
3,realme TechLife 12 kg Semi Automatic Top Load Washing Machine Grey,"₹12,190","₹23,990",49% off,4.2,94783,8182,1300 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
3,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Was...","₹9,830","₹12,800",23% off,4.4,41641,2713,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor
3,Voltas Beko by A Tata Product 6.5 kg 5 Star Fully Automatic Front Load Washing Machine with In-built H...,"₹18,990","₹38,990",51% off,4,2252,186,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 year Comprehensive and 5 Year Motor Warranty
3,BOSCH 9 kg Fully Automatic Front Load Washing Machine with In-built Heater Grey,"₹38,900","₹59,990",35% off,4.3,12868,942,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
3,"MarQ by Flipkart 7.5 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Maroon, W...","₹8,090","₹14,990",46% off,4.3,62042,6102,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
3,"Voltas Beko 8 kg Semi Automatic Top Load Washing Machine Blue, White","₹10,290","₹18,990",45% off,4.3,22167,1453,1350 rpm Max Speed | 5 Star Rating | 1 Year Warranty on Product and 5 Years Warranty on Motor
3,"VW 7.5 kg Semi Automatic Top Load Washing Machine Black, Grey","₹6,899","₹18,999",63% off,4.2,84,3,1350 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive & 5 years on Motor provided by the manufacturer from date of purchase
3,"Voltas Beko by A Tata Product 7 kg Semi Automatic Top Load Washing Machine Maroon, White","₹8,749","₹12,990",32% off,4.3,2407,162,1350 RPM Max Speed | 5 Star Rating | 2 YEARS COMPREHENSIVE WARRENTY AND ADDITIONAL 3 YEARS WARRENTY ON BOTH MOTORS.
3,InnoQ 7 kg | Turbo Wash | Buzzer | Wheels | Turbo Jet Dryer | Magic Filter | Lint Filter Semi Automati...,"₹7,190","₹17,990",60% off,4.2,3100,386,"1500 rpm Max Speed | 5 Star Rating | 1 Years Comprehensive , 2 Year Motor & Free Extended Warranty"
4,"Haier 7 kg Anti Bacterial Vortex Pulsator, 1300 RPM, Spray Function, Wash Programs, Magic Filter, Rat ...","₹8,990","₹13,600",33% off,4.3,6591,397,"1300 RPM Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Wash Motor & Spin Motor from Haier"
4,"Whirlpool 9 kg 5 Star with Auto Restart, End of Cycle Buzzer, Lint Filter and Collar Scrubber Semi Aut...","₹13,345","₹18,700",28% off,4.4,41641,2713,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive warranty on Product 10 Years on wash motor 4 Years on Spin motor
4,"LG 7 kg 5 Star, Smart Inverter Technology, TurboDrum, Smart Diagnosis with Soft Closing Door Fully Aut...","₹17,990","₹27,490",34% off,4.4,85004,5943,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
4,Voltas Beko by A Tata Product 6 kg 5 Star Fully Automatic Front Load Washing Machine with In-built Hea...,"₹17,990","₹36,990",51% off,4,2252,186,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 year Comprehensive and 5 Year Motor Warranty
4,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor
4,"Samsung 9 kg 5 star, Ecobubble, Wi-Fi, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹23,490","₹30,500",22% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
4,BOSCH 7 kg with Steam Fully Automatic Front Load Washing Machine with In-built Heater Silver,"₹26,990","₹49,990",46% off,4.3,12868,942,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
4,MOTOROLA 10 kg 5 star rating Midnight Series Semi Automatic Top Load Washing Machine Black,"₹10,490","₹20,990",50% off,4.3,16720,1409,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
4,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
4,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Was...","₹10,490","₹12,800",18% off,4.4,41641,2713,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor
4,BOSCH 9 kg Fully Automatic Front Load Washing Machine with In-built Heater White,"₹35,990","₹56,490",36% off,4.3,12868,942,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
4,"Voltas Beko 8.5 kg Semi Automatic Top Load Washing Machine Blue, White","₹11,290","₹22,990",50% off,4.3,22167,1453,1350 rpm Max Speed | 5 Star Rating | 1 Year Comprehensive Warranty on Product and 5 Years Warranty on Motor
4,"IFB 7 kg 5 Star with Deep Clean Technology, ActivMix, Powered by AI, with Aqua Energie, Soft Close Doo...","₹17,990","₹23,960",24% off,4.3,26400,2104,"720 RPM Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
4,"Haier 6.5 kg Powerful Oceanus Wave Drum, Smart Fuzzy Control, Balance Clean Pulsator, Custom Wash Cycl...","₹12,690","₹18,990",33% off,4.3,71997,8065,780 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive and 10 years on motor
4,"Samsung 8 kg 5 star, Ecobubble, Digital Inverter, Fully Automatic Top Load Washing Machine Grey","₹19,490","₹27,000",27% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor"
4,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹17,490","₹23,250",24% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor
4,"LG 8 kg 5 Star with Roller Jet Pulsator with Soak, Wind Jet Dry and Rat Away, 6 Kg (Spin Tub Capacity)...","₹13,990","₹19,990",30% off,4.5,7214,458,"1300 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on product, 5 Years Warranty on Motor"
4,Thomson 12 kg 5 Star Aqua Magic Toughen Glass with soft closure and Double Waterfall Semi Automatic To...,"₹12,499","₹17,999",30% off,4.1,29103,2452,1400 RPM Max Speed | 2 Years Warranty on Product and 5 Years Warranty on Motor
4,"Samsung 10 kg 5 Star, AI Wash, Ecobubble, AI Energy Mode, AI VRT+, Soft Closing Door, Wi-Fi, Digital I...","₹25,990","₹33,990",23% off,4.3,104648,6680,"700 rpm Max Speed | 5 Star Rating | 2 Years comprehensive warranty on product, 20 Years warranty on Digital Inverter Motor."
4,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹33,990","₹45,990",26% off,4.3,28925,2208,"1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
4,"IFB 7 kg 5 Star with Deep Clean Technology, ActivMix, Powered by AI, with Aqua Energie, Soft Close Doo...","₹18,490","₹24,190",23% off,4.3,26400,2104,"720 RPM Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
4,"LG 7 kg 5 Star, Allergen free with Steam, Inverter Direct Drive - Less vibration, less noise, 6 Motion...","₹26,990","₹42,490",36% off,4.3,12031,798,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive and 10 Years on Motor (T&C Apply)
4,"IFB 9 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹36,490","₹48,990",25% off,4.3,28925,2208,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
4,ONIDA 6.5 kg Washer only Red,"₹5,555","₹5,840",4% off,4.2,30955,3244,"780 rpm Max Speed | 1 Year Comprehensive Warranty on Product, 7 Years Warranty on Motor"
5,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Lo...","₹13,990","₹27,300",48% off,4.2,9824,678,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor
5,Voltas Beko by A Tata Product 14 kg Semi Automatic Top Load Washing Machine Blue,"₹15,900","₹24,590",35% off,4.3,22167,1453,"1350 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Spin Motor and 10 Years Warranty on Wash Motor"
5,"LG 9 kg 5 Star, AI Direct Drive Technology, 6 Motion Direct Drive Fully Automatic Top Load Washing Mac...","₹24,990","₹36,990",32% off,4.4,85004,5943,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 10 Years Warranty on Motor
5,"Whirlpool 8 kg 5 Star with Auto Restart, End of Cycle Buzzer, Lint Filter and Collar Scrubber Semi Aut...","₹12,290","₹16,400",25% off,4.4,41641,2713,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive warranty on Product 10 Years on wash motor 4 Years on Spin motor
5,Voltas Beko by A Tata Product 7 kg 5 Star Fully Automatic Front Load Washing Machine with In-built Hea...,"₹19,990","₹43,990",54% off,4,2252,186,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 3 Years Comprehensive Warranty on Product and 12 Years warranty on Motor
5,MOTOROLA 7.5 kg 5 star rating Midnight Series Semi Automatic Top Load Washing Machine Black,"₹8,490","₹13,990",39% off,4.3,16720,1409,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
5,"ONIDA 6.5 kg 5 Star 10 Wash Programs, Stainless Steel Drum, Fully Automatic Top Load Washing Machine W...","₹11,290","₹19,990",43% off,4.2,56060,6149,"700 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Wash Motor Only"
5,realme TechLife 9 kg MegaWash Range Fully Automatic Top Load Washing Machine Grey,"₹14,290","₹28,990",50% off,4.3,428,43,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
5,"IFB 8 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Touch Panel with AI Fully Auto...","₹32,990","₹43,790",24% off,4.3,28925,2208,"1200 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support"
5,"MOTOROLA 7 kg Semi Automatic Top Load Washing Machine White, Purple","₹7,990","₹13,490",40% off,4.3,16720,1409,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor
5,MOTOROLA 10.5 kg Fully Automatic Front Load Washing Machine with In-built Heater Grey,"₹24,690","₹59,990",58% off,4.1,12688,1563,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive and 5 Years on Wash Motor
5,"Whirlpool 11 kg 5 Star with Auto Restart, End of Cycle Buzzer and Faster Drying Semi Automatic Top Loa...","₹14,690","₹21,950",33% off,4.4,41641,2713,"1400 RPM Max Speed | 5 Star Rating | 4 Years Warranty on Product, 10 Years Warranty on Wash Motor and 5 Years Warranty on Spin Motor"
5,Whirlpool 6.5 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹13,990","₹18,750",25% off,4.2,25292,1702,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor
5,Whirlpool 10 kg Bloomwash Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹23,990","₹31,200",23% off,4.1,46397,2890,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor & Prime Mover
