Page,Product Name,Current Price,Original Price,Discount,Rating Score,Ratings Count,Reviews Count,Highlights,Product URL
3,"MarQ by Flipkart 6 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Maroon(MQSA605NNNDM / MQSA60H5W)","₹6,990","₹11,990",41% off,4.3,30399.0,2662.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 04 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-6-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-white-maroon/p/itm11df0fd0f85df
3,"realme TechLife 7 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Washing Machine Black, Grey(RMTL705NNNEG)","₹11,390","₹21,990",48% off,4.1,15944.0,1619.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-fabric-safe-wash-fully-automatic-top-load-washing-machine-black-grey/p/itm44899ee8a31d9
3,"Samsung 8 kg Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey","₹34,990","₹55,900",37% off,4.3,25237.0,1743.0,"1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 years comprehensive warranty on the product, 20 years warranty on the DIT Motor",https://www.flipkart.com/samsung-8-kg-fully-automatic-front-load-washing-machine-in-built-heater-black-grey/p/itmd2e3408c6a570
3,"LG 7 kg 5 Star, Allergen free with Steam, Inverter Direct Drive - Less vibration, less noise, 6 Motion Direct Drive, Touch Panel, 1200 RPM, Essence Fully Automatic Front Load Washing Machine with In-built Heater White(FHB1207Z2W)","₹26,990","₹42,490",36% off,4.3,12136.0,810.0,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive and 10 Years on Motor (T&C Apply),https://www.flipkart.com/lg-7-kg-5-star-allergen-free-steam-inverter-direct-drive-less-vibration-noise-6-motion-drive-touch-panel-1200-rpm-essence-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itm3571b889e40e7
3,"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey","₹7,890","₹13,990",43% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615
3,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46663.0,2900.0,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor,https://www.flipkart.com/whirlpool-7-kg-magic-clean-5-star-fully-automatic-top-load-washing-machine-grey/p/itm50fdb8ca1e478
3,"Samsung 9.5 kg 5 star,Air Turbo Drying Semi Automatic Top Load Washing Machine Black, Grey","₹14,990","₹20,400",26% off,4.4,37866.0,2373.0,"1300 rpm Max Speed | 5 Star Rating | 2 years comprehensive on product,5 Year Warranty on Wash Motor(T&C Apply)",https://www.flipkart.com/samsung-9-5-kg-5-star-air-turbo-drying-semi-automatic-top-load-washing-machine-black-grey/p/itm36b1e392cbcdd
3,Whirlpool 11 kg 5 Star With Faster Drying Semi Automatic Top Load Washing Machine Grey,"₹14,680","₹21,900",32% off,4.4,1399.0,98.0,"1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 10 Years Warranty on Wash Motor and 5 Years Warranty on Spin Motor",https://www.flipkart.com/whirlpool-11-kg-5-star-faster-drying-semi-automatic-top-load-washing-machine-grey/p/itm024be53a788ef
3,"Voltas Beko 8 kg Semi Automatic Top Load Washing Machine Blue, White","₹10,290","₹18,990",45% off,4.3,22287.0,1461.0,1350 rpm Max Speed | 5 Star Rating | 1 Year Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/voltas-beko-8-kg-semi-automatic-top-load-washing-machine-blue-white/p/itmf43027c7a7e8d
3,Voltas Beko by A Tata Product 6.5 kg 5 Star Fully Automatic Front Load Washing Machine with In-built Heater White(WFL6512B7COUBAA/WWV),"₹18,990","₹38,990",51% off,4.0,2313.0,188.0,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 year Comprehensive and 5 Year Motor Warranty,https://www.flipkart.com/voltas-beko-tata-product-6-5-kg-5-star-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itmf97bb77ca5c0a
3,Thomson 7 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Blue,"₹7,490","₹10,499",28% off,4.1,29244.0,2462.0,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-7-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-blue/p/itmdb64fb93d499e
3,"MarQ by Flipkart 7 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Blue, White","₹7,390","₹13,990",47% off,4.3,62170.0,6114.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-7-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-blue-white/p/itm461e5e0bd2125
3,"Voltas Beko by A Tata Product 9 kg washing machine with Soft Closing door, Water proof IPX4 protection, Special Pulsator and Double Waterfall Semi Automatic Top Load Black, Grey(WTT90UDX/BKGR4KGTD)","₹12,155","₹23,720",48% off,4.4,2836.0,224.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Wash Motor and Spin Motor,https://www.flipkart.com/voltas-beko-tata-product-9-kg-washing-machine-soft-closing-door-water-proof-ipx4-protection-special-pulsator-double-waterfall-semi-automatic-top-load-black-grey/p/itmb8af3a5d01e65
3,"IFB 10 kg 5 Star with DeepClean Technology, PowerSteam, AI Powered,Aqua Energie Fully Automatic Top Load Washing Machine with In-built Heater Grey, Black(TL-S4RBS 10.0 KG AQUA)","₹31,490","₹41,490",24% off,4.3,29.0,2.0,"720 rpm Max Speed | 5 Star Rating | With In-Built Heater | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor and 10 Years Warranty on Spares Support",https://www.flipkart.com/ifb-10-kg-5-star-deepclean-technology-powersteam-ai-powered-aqua-energie-fully-automatic-top-load-washing-machine-in-built-heater-grey-black/p/itm704c735bd4213
3,"Godrej 7 kg Zero Pressure Technology Fills Tub 60% Faster, Fabrisafe Steel Drum Fully Automatic Top Load Washing Machine Grey, Black(WTEON ALP 70 5.0 FDUN GPGR)","₹13,990","₹27,300",48% off,4.2,9874.0,682.0,720 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/godrej-7-kg-zero-pressure-technology-fills-tub-60-faster-fabrisafe-steel-drum-fully-automatic-top-load-washing-machine-grey-black/p/itm98364367d4e69
3,realme TechLife 8 kg In-built Heater with ExpertWash Fully Automatic Front Load Washing Machine with In-built Heater Grey(RMFL805NHIJG),"₹22,990","₹43,990",47% off,4.1,2436.0,302.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Warranty on Product and 10 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-8-kg-in-built-heater-expertwash-fully-automatic-front-load-washing-machine-grey/p/itm651bfcdb62fae
4,"LG 8 kg Wi-Fi Enabled Fully Automatic Front Load Washing Machine with In-built Heater Black, Grey(FHP1208Z5M)","₹39,990","₹52,990",24% off,4.3,12136.0,810.0,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/lg-9-kg-5-star-ai-direct-drive-6-motion-inverter-steam-wi-fi-enabled-fully-automatic-front-load-washing-machine-in-built-heater-black/p/itmca7b136b2e120
4,"Thomson 7 kg Washer only Red, White","₹4,790","₹7,999",40% off,4.0,2687.0,279.0,780 rpm Max Speed | 1 Year Comprehensive Warranty on Product and Wash Motor.,https://www.flipkart.com/thomson-7-kg-washer-only-red-white/p/itm8fa54ffd49138
4,"Voltas Beko 8.5 kg Semi Automatic Top Load Washing Machine Blue, White","₹11,290","₹22,990",50% off,4.3,22287.0,1461.0,1350 rpm Max Speed | 5 Star Rating | 1 Year Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/voltas-beko-8-5-kg-semi-automatic-top-load-washing-machine-blue-white/p/itm0ce86c22e2764
4,Whirlpool 9 kg Bloomwash Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹21,990","₹30,400",27% off,4.1,46663.0,2900.0,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor,https://www.flipkart.com/whirlpool-9-kg-bloomwash-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm0361f875c8833
4,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Washing Machine Grey(MAGIC CLEAN 7.0 GREY DAZZLE (5YR))","₹8,490","₹12,800",33% off,4.4,41859.0,2721.0,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor,https://www.flipkart.com/whirlpool-7-kg-5-star-ace-wash-station-1400-rpm-speed-rust-proof-semi-automatic-top-load-washing-machine-grey/p/itm4a1a90b50cd6a
4,"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black","₹7,890","₹12,490",36% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6
4,"Haier 8 kg With Ultra Fresh Air Technology, Oceanus Wave Steel Drum, Balance Clean Pulsator, Custom Wash Cycles with 15 Mins Quick Wash, Magic Filter Fully Automatic Top Load Washing Machine Grey, Black(ETL80-FES5)","₹16,490","₹27,000",38% off,4.3,72167.0,8078.0,"780 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 10 Years Warranty on Wash Motor Only",https://www.flipkart.com/haier-8-kg-ultra-fresh-air-technology-oceanus-wave-steel-drum-balance-clean-pulsator-custom-wash-cycles-15-mins-quick-wash-magic-filter-fully-automatic-top-load-washing-machine-grey-black/p/itm5553a20a77859
4,MOTOROLA 7 kg 5 star rating Midnight Series Semi Automatic Top Load Washing Machine Black,"₹7,990","₹13,990",42% off,4.3,16876.0,1420.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/motorola-7-kg-5-star-rating-midnight-series-semi-automatic-top-load-washing-machine-black/p/itm7c6e41fb2f5da
4,"MarQ by Flipkart 6 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Maroon(MQSA605NNNDM / MQSA60H5W)","₹6,990","₹11,990",41% off,4.3,30399.0,2662.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 04 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-6-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-white-maroon/p/itm11df0fd0f85df
4,"realme TechLife 7 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Washing Machine Black, Grey(RMTL705NNNEG)","₹11,390","₹21,990",48% off,4.1,15944.0,1619.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-fabric-safe-wash-fully-automatic-top-load-washing-machine-black-grey/p/itm44899ee8a31d9
4,BOSCH 9 kg Fully Automatic Front Load Washing Machine with In-built Heater White,"₹35,990","₹56,490",36% off,4.3,12950.0,949.0,1200 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/bosch-9-kg-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itmd6c02f5048982
4,"IFB 7 kg 5 Star with Steam Refresh program, 9 Swirl Wash, Eco Inverter, Powered by AI with Wifi Fully Automatic Front Load Washing Machine with In-built Heater Grey(SERENA GXN 7012 CMS /SERENA GXN 7012)","₹35,190","₹49,090",28% off,4.3,29094.0,2219.0,"1400 RPM Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 4 Years Comprehensive Warranty on Product, 10 Years Warranty on Motor, 10 Years Spares Support",https://www.flipkart.com/ifb-9-kg-5-star-steam-refresh-program-swirl-wash-eco-inverter-ai-fully-automatic-front-load-washing-machine-in-built-heater-black-silver/p/itm5006b0b736092
4,"realme TechLife 8 kg 5 Star Rating Semi Automatic Top Load Washing Machine White, Black","₹9,690","₹17,490",44% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-8-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itm3c14f7c464757
4,Whirlpool 7.5 kg Fully Automatic Top Load Washing Machine with In-built Heater Grey,"₹17,490","₹23,250",24% off,4.1,46663.0,2900.0,740 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Additional Warranty on Motor,https://www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-washing-machine-in-built-heater-grey/p/itm9fe0dcaaaf7bf
4,"realme TechLife 7.5 kg 5 Star Rating Semi Automatic Top Load Washing Machine Black, Grey","₹7,890","₹13,990",43% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-5-kg-5-star-rating-semi-automatic-top-load-washing-machine-black-grey/p/itm16f231540f615
4,Whirlpool 7 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹14,490","₹19,550",25% off,4.1,46663.0,2900.0,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years on Prime Mover and Motor,https://www.flipkart.com/whirlpool-7-kg-magic-clean-5-star-fully-automatic-top-load-washing-machine-grey/p/itm50fdb8ca1e478
4,BOSCH 8 kg Fully Automatic Front Load Washing Machine with In-built Heater White,"₹28,990","₹48,190",39% off,4.3,12950.0,949.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 year manufacturer,https://www.flipkart.com/bosch-8-kg-fully-automatic-front-load-washing-machine-in-built-heater-white/p/itm290c0d900add4
4,TCL 6.5 kg Digital Inverter Motor| 1200 RPM | Fully Automatic Front Load Washing Machine with In-built Heater Grey(P6065FLS),"₹22,990","₹45,990",50% off,4.0,304.0,52.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | 2 Years Comprehensive Warranty on Product and 10 Years Warranty on Motor,https://www.flipkart.com/tcl-8-5-kg-digital-inverter-motor-1400-rpm-fully-automatic-front-load-washing-machine-in-built-heater-grey/p/itm1ff4752b43d5a
4,Thomson 7 kg 5 Star Aqua Magic Semi Automatic Top Load Washing Machine Blue,"₹7,490","₹10,499",28% off,4.1,29244.0,2462.0,1400 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/thomson-7-kg-5-star-aqua-magic-semi-automatic-top-load-washing-machine-blue/p/itmdb64fb93d499e
4,"MarQ by Flipkart 7 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine Blue, White","₹7,390","₹13,990",47% off,4.3,62170.0,6114.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-7-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-blue-white/p/itm461e5e0bd2125
4,realme TechLife 12 kg Semi Automatic Top Load Washing Machine Grey,"₹12,190","₹23,990",49% off,4.2,95150.0,8215.0,1300 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-12-kg-semi-automatic-top-load-washing-machine-grey/p/itm39bbbc6ca119f
4,ONIDA 7 kg 5 Star 10 Wash Programs Crystal Drum Fully Automatic Top Load Washing Machine Grey,"₹11,990","₹21,990",45% off,4.2,56085.0,6150.0,"750 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 5 Years Warranty on Motor",https://www.flipkart.com/onida-7-kg-5-star-10-wash-programs-crystal-drum-fully-automatic-top-load-washing-machine-grey/p/itmb09f214ec0900
4,"Voltas Beko 7.5 kg Semi Automatic Top Load Washing Machine Grey, White","₹9,590","₹17,990",46% off,4.3,22287.0,1461.0,1350 rpm Max Speed | 5 Star Rating | 1 Year Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/voltas-beko-7-5-kg-semi-automatic-top-load-washing-machine-grey-white/p/itma22d4a2470d45
4,"Haier 6.5 kg Powerful Oceanus Wave Drum, Smart Fuzzy Control, Balance Clean Pulsator, Custom Wash Cycles with 15 Mins Quick Wash, Magic Filter, Castor Wheels Fully Automatic Top Load Washing Machine Brown, Grey(HWM-65FES5)","₹12,690","₹18,990",33% off,4.3,72167.0,8078.0,780 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive and 10 years on motor,https://www.flipkart.com/haier-6-5-kg-powerful-oceanus-wave-drum-smart-fuzzy-control-balance-clean-pulsator-custom-wash-cycles-15-mins-quick-wash-magic-filter-castor-wheels-fully-automatic-top-load-washing-machine-brown-grey/p/itm176778d9ebf4e
5,"Whirlpool 7 kg 5 Star with Ace Wash Station, 1400 RPM Speed and Rust Proof Semi Automatic Top Load Washing Machine Grey(MAGIC CLEAN 7.0 GREY DAZZLE (5YR))","₹8,490","₹12,800",33% off,4.4,41859.0,2721.0,1400 rpm Max Speed | 5 Star Rating | 4 Years Comprehensive Warranty and 5 Years Warranty on Motor,https://www.flipkart.com/whirlpool-7-kg-5-star-ace-wash-station-1400-rpm-speed-rust-proof-semi-automatic-top-load-washing-machine-grey/p/itm4a1a90b50cd6a
5,"realme TechLife 7 kg 5 Star rating Semi Automatic Top Load Washing Machine White, Black","₹7,890","₹12,490",36% off,4.2,95150.0,8215.0,1400 RPM Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-semi-automatic-top-load-washing-machine-white-black/p/itmc94e124668ec6
5,Whirlpool 6.5 kg Magic Clean 5 Star Fully Automatic Top Load Washing Machine Grey,"₹13,990","₹18,750",25% off,4.2,25337.0,1703.0,740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product and 5 Years Warranty on Motor,https://www.flipkart.com/whirlpool-6-5-kg-magic-clean-5-star-fully-automatic-top-load-washing-machine-grey/p/itm4da0f8467315d
5,"LG 9 kg 5 Star, Smart Inverter Technology, TurboDrum, Jetspray+, Turbowash, Smart Diagnosis, Soft Closing Door, tub cleaning after every wash cycle Fully Automatic Top Load Washing Machine Black, Grey(T90AJMB1Z)","₹25,990","₹33,990",23% off,4.4,85200.0,5956.0,"740 rpm Max Speed | 5 Star Rating | 2 Years Comprehensive Warranty on Product, 10 Years Warranty on Wash Motor",https://www.flipkart.com/lg-9-kg-5-star-smart-inverter-technology-turbodrum-jetspray-turbowash-diagnosis-soft-closing-door-tub-cleaning-after-every-wash-cycle-fully-automatic-top-load-washing-machine-black-grey/p/itmf67adfb4def48
5,"MarQ by Flipkart 6 kg 5 Star Rating Innowash Range Semi Automatic Top Load Washing Machine White, Maroon(MQSA605NNNDM / MQSA60H5W)","₹6,990","₹11,990",41% off,4.3,30399.0,2662.0,1350 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 04 Years Special Warranty on Wash Motor,https://www.flipkart.com/marq-flipkart-6-kg-5-star-rating-innowash-range-semi-automatic-top-load-washing-machine-white-maroon/p/itm11df0fd0f85df
5,"realme TechLife 7 kg 5 Star Rating Fabric Safe Wash Fully Automatic Top Load Washing Machine Black, Grey(RMTL705NNNEG)","₹11,390","₹21,990",48% off,4.1,15944.0,1619.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/realme-techlife-7-kg-5-star-rating-fabric-safe-wash-fully-automatic-top-load-washing-machine-black-grey/p/itm44899ee8a31d9
5,MOTOROLA 7 kg Fully Automatic Top Load Washing Machine Grey,"₹11,990","₹21,990",45% off,4.2,5643.0,754.0,700 rpm Max Speed | 5 Star Rating | 2 Years Warranty on Product and 05 Years Special Warranty on Wash Motor,https://www.flipkart.com/motorola-7-kg-fully-automatic-top-load-washing-machine-grey/p/itm90b51f25c5e90
5,Motorola 10.5 kg 5 Star Smart Wi-Fi Enabled Inverter Technology Fully Automatic Front Load with In-built Heater Grey(105FLIWBM5DG),"₹28,990","₹57,999",50% off,4.1,12729.0,1568.0,1400 rpm Max Speed | 5 Star Rating | With In-Built Heater | With Wi-Fi Connectivity | 2 Years Warranty on Product and 10 Years Special Warranty on Wash Motor,https://www.flipkart.com/motorola-10-5-kg-5-star-smart-wi-fi-enabled-inverter-technology-fully-automatic-front-load-in-built-heater-grey/p/itma52e4958b6324
5,"Voltas Beko by A Tata Product 7 kg Semi Automatic Top Load Washing Machine Maroon, White","₹8,649","₹12,990",33% off,4.3,2412.0,162.0,1350 RPM Max Speed | 5 Star Rating | 2 YEARS COMPREHENSIVE WARRENTY AND ADDITIONAL 3 YEARS WARRENTY ON BOTH MOTORS.,https://www.flipkart.com/voltas-beko-tata-product-7-kg-semi-automatic-top-load-washing-machine-maroon-white/p/itm22c9f9f038241
